,gen_id,year,inyr,ucode,status,rtyr,prtyr,nerc,iso,node,naics,nplate,scap,wcap,state,zip,county,cogen,nrg1,puyr,puscap,pm,pmod,omod,omodyr,pstatus,prpyr,pdscap,pdyr,efyr,cuyr,year_uprate_complete,lon,lat,short_zip,year_wind,cum_wind,year_solar,cum_solar,cum_intmtnt
0,3305-1,2009,1941.0,34,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,SC,29655,abbeville,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
1,3305-1,2010,1941.0,34,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,SC,29655,anderson,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
2,3305-1,2011,1941.0,34,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,SC,29655,anderson,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
3,3305-1,2012,1941.0,34,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,SC,29655,anderson,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
4,3305-1,2013,1941.0,34,OP,,,SERC,DUK,,22.0,1.7999999523162842,1.8,1.8,SC,29655,anderson,,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
5,3305-2,2009,1941.0,34,OP,,,SERC,,,22.0,0.8000000119209291,0.8000000119209291,0.8000000119209291,SC,29655,abbeville,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
6,3305-2,2010,1941.0,34,OP,,,SERC,,,22.0,0.8000000119209291,0.8000000119209291,0.8000000119209291,SC,29655,anderson,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
7,3305-2,2011,1941.0,34,OP,,,SERC,,,22.0,0.8000000119209291,0.8000000119209291,0.8000000119209291,SC,29655,anderson,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
8,3305-2,2012,1941.0,34,OP,,,SERC,,,22.0,0.8000000119209291,0.8000000119209291,0.8000000119209291,SC,29655,anderson,N,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
9,3305-2,2013,1941.0,34,OP,,,SERC,DUK,,22.0,0.8000000119209291,0.8,0.8,SC,29655,anderson,,WAT,,,HY,,,,,,,,,, ,-82.6097,34.2572,29,0.0,0.0,0.0,0.0,0.0
10,53-3,2009,1926.0,189,OP,,,SERC,,,22.0,1.2000000476837158,1.0,1.0,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
11,53-3,2010,1926.0,189,OP,,,SERC,,,22.0,1.2000000476837158,1.0,1.0,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
12,53-3,2011,1926.0,189,OP,,,SERC,,,22.0,1.2000000476837158,1.0,1.0,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
13,53-3,2012,1926.0,189,OP,,,SERC,,,22.0,1.2000000476837158,1.0,1.0,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
14,53-3,2013,1926.0,189,OP,,,SERC,AEC,,22.0,1.2000000476837158,1.0,1.0,AL,36421,covington,,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
15,53-4,2009,1985.0,189,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
16,53-4,2010,1985.0,189,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
17,53-4,2011,1985.0,189,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
18,53-4,2012,1985.0,189,OP,,,SERC,,,22.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
19,53-4,2013,1985.0,189,OP,,,SERC,AEC,,22.0,1.7999999523162842,1.8,1.8,AL,36421,covington,,WAT,,,HY,,,,,,,,,, ,-86.479469,31.4033,36,0.0,0.0,0.0,0.0,0.0
20,55-1,2009,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
21,55-1,2010,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
22,55-1,2011,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
23,55-1,2012,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
24,55-1,2013,1925.0,189,OP,,,SERC,AEC,,22.0,1.6000000238418581,1.8,1.8,AL,36421,covington,,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
25,55-2,2009,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
26,55-2,2010,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
27,55-2,2011,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
28,55-2,2012,1925.0,189,OP,,,SERC,,,22.0,1.6000000238418581,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
29,55-2,2013,1925.0,189,OP,,,SERC,AEC,,22.0,1.6000000238418581,1.8,1.8,AL,36421,covington,,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
30,55-3,2009,1949.0,189,OP,,,SERC,,,22.0,2.0,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
31,55-3,2010,1949.0,189,OP,,,SERC,,,22.0,2.0,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
32,55-3,2011,1949.0,189,OP,,,SERC,,,22.0,2.0,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
33,55-3,2012,1949.0,189,OP,,,SERC,,,22.0,2.0,1.7999999523162842,1.7999999523162842,AL,36421,covington,N,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
34,55-3,2013,1949.0,189,OP,,,SERC,AEC,,22.0,2.0,1.8,1.8,AL,36421,covington,,WAT,,,HY,,,,,,,,,, ,-86.518307,31.361146,36,0.0,0.0,0.0,0.0,0.0
35,2-1,2009,1963.0,195,OP,,,SERC,,,22.0,45.0,56.0,52.0,AL,35476,tuscaloosa,N,WAT,,,HY,,,,,,,,,, ,-87.356823,33.458665,35,0.0,0.0,0.0,0.0,0.0
36,2-1,2010,1963.0,195,OP,,,SERC,,,22.0,45.0,56.0,52.0,AL,35476,tuscaloosa,N,WAT,,,HY,,,,,,,,,, ,-87.356823,33.458665,35,0.0,0.0,0.0,0.0,0.0
37,2-1,2011,1963.0,195,OP,,,SERC,,,22.0,45.0,56.0,52.0,AL,35476,tuscaloosa,N,WAT,,,HY,,,,,,,,,, ,-87.356823,33.458665,35,0.0,0.0,0.0,0.0,0.0
38,2-1,2012,1963.0,195,OP,,,SERC,,,22.0,45.0,56.0,52.0,AL,35476,tuscaloosa,N,WAT,,,HY,,,,,,,,,, ,-87.356823,33.458665,35,0.0,0.0,0.0,0.0,0.0
39,2-1,2013,1963.0,195,OP,,,SERC,SOCO,,22.0,53.900001525878906,56.0,52.0,AL,35476,tuscaloosa,,WAT,,,HY,,,,,,,,,, ,-87.356823,33.458665,35,0.0,0.0,0.0,0.0,0.0
40,4-1,2009,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
41,4-1,2010,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
42,4-1,2011,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
43,4-1,2012,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
44,4-1,2013,1967.0,195,OP,,,SERC,SOCO,,22.0,75.0,75.3,76.0,AL,36092,elmore,,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
45,4-2,2009,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
46,4-2,2010,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
47,4-2,2011,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
48,4-2,2012,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
49,4-2,2013,1967.0,195,OP,,,SERC,SOCO,,22.0,75.0,75.3,76.0,AL,36092,elmore,,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
50,4-3,2009,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
51,4-3,2010,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
52,4-3,2011,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
53,4-3,2012,1967.0,195,OP,,,SERC,,,22.0,75.0,75.30000305175781,76.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
54,4-3,2013,1967.0,195,OP,,,SERC,SOCO,,22.0,75.0,75.3,76.0,AL,36092,elmore,,WAT,,,HY,,,,,,,,,, ,-86.283056,32.583889,36,0.0,0.0,0.0,0.0,0.0
55,11-1,2009,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
56,11-1,2010,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
57,11-1,2011,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
58,11-1,2012,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
59,11-1,2013,1966.0,195,OP,,,SERC,SOCO,,22.0,24.29999923706055,23.3,22.3,AL,36271,calhoun,,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
60,11-2,2009,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
61,11-2,2010,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
62,11-2,2011,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
63,11-2,2012,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.29999923706055,22.29999923706055,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
64,11-2,2013,1966.0,195,OP,,,SERC,SOCO,,22.0,24.29999923706055,23.3,22.3,AL,36271,calhoun,,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
65,11-3,2009,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.39999961853027,22.39999961853027,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
66,11-3,2010,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.39999961853027,22.39999961853027,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
67,11-3,2011,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.39999961853027,22.39999961853027,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
68,11-3,2012,1966.0,195,OP,,,SERC,,,22.0,24.29999923706055,23.39999961853027,22.39999961853027,AL,36271,calhoun,N,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
69,11-3,2013,1966.0,195,OP,,,SERC,SOCO,,22.0,24.29999923706055,23.4,22.4,AL,36271,calhoun,,WAT,,,HY,,,,,,,,,, ,-86.0524,33.7845,36,0.0,0.0,0.0,0.0,0.0
70,12-1,2009,1968.0,195,OP,,,SERC,,,22.0,40.0,45.0,45.0,AL,35476,tuscaloosa,N,WAT,,,HY,,,,,,,,,, ,-87.4495,33.2553,35,0.0,0.0,0.0,0.0,0.0
71,12-1,2010,1968.0,195,OP,,,SERC,,,22.0,40.0,45.0,45.0,AL,35476,tuscaloosa,N,WAT,,,HY,,,,,,,,,, ,-87.4495,33.2553,35,0.0,0.0,0.0,0.0,0.0
72,12-1,2011,1968.0,195,OP,,2015.0,SERC,,,22.0,40.0,45.0,45.0,AL,35476,tuscaloosa,N,WAT,,,HY,Y,,,RT,,,,,, ,-87.4495,33.2553,35,0.0,0.0,0.0,0.0,0.0
73,12-1,2012,1968.0,195,OP,,2015.0,SERC,,,22.0,40.0,45.0,45.0,AL,35476,tuscaloosa,N,WAT,,,HY,Y,,,RT,,,,,, ,-87.4495,33.2553,35,0.0,0.0,0.0,0.0,0.0
74,12-1,2013,1968.0,195,OP,,2015.0,SERC,SOCO,,22.0,46.900001525878906,45.0,45.0,AL,35476,tuscaloosa,,WAT,,,HY,,,,RT,,,,,, ,-87.4495,33.2553,35,0.0,0.0,0.0,0.0,0.0
75,13-1,2009,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
76,13-1,2010,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
77,13-1,2011,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
78,13-1,2012,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
79,13-1,2013,1929.0,195,OP,,,SERC,SOCO,,22.0,25.0,25.0,25.0,AL,36092,elmore,,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
80,13-2,2009,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
81,13-2,2010,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
82,13-2,2011,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
83,13-2,2012,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
84,13-2,2013,1929.0,195,OP,,,SERC,SOCO,,22.0,25.0,25.0,25.0,AL,36092,elmore,,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
85,13-3,2009,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
86,13-3,2010,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
87,13-3,2011,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
88,13-3,2012,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
89,13-3,2013,1929.0,195,OP,,,SERC,SOCO,,22.0,25.0,25.0,25.0,AL,36092,elmore,,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
90,13-4,2009,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
91,13-4,2010,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
92,13-4,2011,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
93,13-4,2012,1929.0,195,OP,,,SERC,,,22.0,25.0,25.0,25.0,AL,36092,elmore,N,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
94,13-4,2013,1929.0,195,OP,,,SERC,SOCO,,22.0,25.0,25.0,25.0,AL,36092,elmore,,WAT,,,HY,,,,,,,,,, ,-86.2548,32.6189,36,0.0,0.0,0.0,0.0,0.0
95,14-1,2009,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
96,14-1,2010,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
97,14-1,2011,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
98,14-1,2012,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
99,14-1,2013,1964.0,195,OP,,,SERC,SOCO,,22.0,42.70000076293945,45.0,41.6,AL,35178,talladega,,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
100,14-2,2009,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
101,14-2,2010,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
102,14-2,2011,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
103,14-2,2012,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.599998474121094,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
104,14-2,2013,1964.0,195,OP,,,SERC,SOCO,,22.0,42.70000076293945,45.0,41.6,AL,35178,talladega,,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
105,14-3,2009,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.79999923706055,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
106,14-3,2010,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.79999923706055,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
107,14-3,2011,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.79999923706055,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
108,14-3,2012,1964.0,195,OP,,,SERC,,,22.0,42.70000076293945,45.0,41.79999923706055,AL,35178,talladega,N,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
109,14-3,2013,1964.0,195,OP,,,SERC,SOCO,,22.0,42.70000076293945,45.0,41.8,AL,35178,talladega,,WAT,,,HY,,,,,,,,,, ,-86.337547,33.425878,35,0.0,0.0,0.0,0.0,0.0
110,15-1,2009,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
111,15-1,2010,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
112,15-1,2011,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
113,15-1,2012,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
114,15-1,2013,1968.0,195,OP,,,SERC,SOCO,,22.0,29.5,29.8,30.0,AL,35045,chilton,,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
115,15-2,2009,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
116,15-2,2010,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
117,15-2,2011,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
118,15-2,2012,1968.0,195,OP,,,SERC,,,22.0,29.5,29.79999923706055,30.0,AL,35045,chilton,N,WAT,,,HY,,,,,,,,,, ,-86.5187,32.9633,35,0.0,0.0,0.0,0.0,0.0
